"date","energy_label","main_refinancing_rate"
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"B",4
2023-06-21,"D",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"E",4
2023-06-21,"≥A",4
2023-06-21,"G",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"B",4
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"G",4
2023-06-21,"D",4
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"F",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"D",4
2023-06-21,"B",4
2023-06-21,"D",4
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"C",4
2023-06-21,"D",4
2023-06-21,"≥A",4
2023-06-21,"E",4
2023-06-21,"G",4
2023-06-21,"≥A",4
2023-06-21,"G",4
2023-06-21,"C",4
2023-06-21,"D",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"E",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"B",4
2023-06-21,"D",4
2023-06-21,"D",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"E",4
2023-06-21,"C",4
2023-06-21,"D",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"C",4
2023-06-21,"E",4
2023-06-21,"≥A",4
2023-06-21,"F",4
2023-06-21,"B",4
2023-06-21,"D",4
2023-06-21,"E",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"D",4
2023-06-21,"B",4
2023-06-21,"D",4
2023-06-21,"B",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"E",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"G",4
2023-06-21,"≥A",4
2023-06-21,"E",4
2023-06-21,"≥A",4
2023-06-21,"B",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"C",4
2023-06-21,"G",4
2023-06-21,"E",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"E",4
2023-06-21,"G",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"C",4
2023-06-21,"F",4
2023-06-21,"G",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"D",4
2023-06-21,"C",4
2023-06-21,"B",4
2023-06-21,"B",4
2023-06-21,"≥A",4
2023-06-21,"C",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"≥A",4
2023-06-21,"G",4
2023-06-21,"B",4
2023-06-21,"C",4
2023-06-21,"D",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"F",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"G",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"E",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"E",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"G",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"G",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"E",4
2023-06-22,"E",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"≥A",4
2023-06-22,"F",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"E",4
2023-06-22,"C",4
2023-06-22,"F",4
2023-06-22,"D",4
2023-06-22,"G",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"F",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"F",4
2023-06-22,"B",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"E",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"E",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"F",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"F",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"D",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"G",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"D",4
2023-06-22,"E",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"E",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"E",4
2023-06-22,"B",4
2023-06-22,"D",4
2023-06-22,"E",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"E",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"E",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"D",4
2023-06-22,"B",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"G",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"≥A",4
2023-06-22,"E",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"F",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"B",4
2023-06-22,"F",4
2023-06-22,"G",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"F",4
2023-06-22,"C",4
2023-06-22,"F",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"C",4
2023-06-22,"B",4
2023-06-22,"D",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"≥A",4
2023-06-22,"E",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"C",4
2023-06-22,"D",4
2023-06-22,"≥A",4
2023-06-22,"C",4
2023-06-22,"≥A",4
2023-06-22,"E",4
2023-06-22,"D",4
2023-06-22,"F",4
2023-06-22,"≥A",4
2023-06-22,"B",4
2023-06-22,"F",4
2023-06-23,"D",4
2023-06-23,"F",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"B",4
2023-06-23,"D",4
2023-06-23,"B",4
2023-06-23,"F",4
2023-06-23,"B",4
2023-06-23,"F",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"G",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"E",4
2023-06-23,"D",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"F",4
2023-06-23,"F",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"E",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"F",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"G",4
2023-06-23,"C",4
2023-06-23,"E",4
2023-06-23,"F",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"F",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"F",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"G",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"F",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"E",4
2023-06-23,"E",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"F",4
2023-06-23,"B",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"F",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"E",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"D",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"E",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"E",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"≥A",4
2023-06-23,"G",4
2023-06-23,"C",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"F",4
2023-06-23,"≥A",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"F",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"F",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"G",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"E",4
2023-06-23,"≥A",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"C",4
2023-06-23,"C",4
2023-06-23,"B",4
2023-06-23,"B",4
2023-06-23,"≥A",4
2023-06-23,"D",4
2023-06-23,"≥A",4
2023-06-23,"B",4
2023-06-23,"C",4
2023-06-23,"D",4
2023-06-23,"G",4
2023-06-23,"E",4
2023-06-24,"C",4
2023-06-24,"≥A",4
2023-06-24,"C",4
2023-06-24,"≥A",4
2023-06-24,"≥A",4
2023-06-24,"D",4
2023-06-24,"≥A",4
2023-06-24,"C",4
2023-06-24,"C",4
2023-06-24,"C",4
2023-06-24,"B",4
2023-06-24,"C",4
2023-06-24,"D",4
2023-06-24,"C",4
2023-06-24,"C",4
2023-06-24,"B",4
2023-06-24,"D",4
2023-06-24,"D",4
2023-06-24,"B",4
2023-06-24,"C",4
2023-06-24,"≥A",4
2023-06-24,"B",4
2023-06-24,"D",4
2023-06-24,"≥A",4
2023-06-24,"E",4
2023-06-24,"C",4
2023-06-24,"≥A",4
2023-06-24,"≥A",4
2023-06-24,"C",4
2023-06-24,"B",4
2023-06-24,"E",4
2023-06-24,"C",4
2023-06-24,"C",4
2023-06-24,"D",4
2023-06-24,"E",4
2023-06-24,"≥A",4
2023-06-24,"C",4
2023-06-24,"D",4
2023-06-24,"≥A",4
2023-06-24,"≥A",4
2023-06-24,"E",4
2023-06-24,"≥A",4
2023-06-24,"B",4
2023-06-24,"C",4
2023-06-24,"≥A",4
2023-06-24,"B",4
2023-06-24,"C",4
2023-06-24,"≥A",4
2023-06-24,"B",4
2023-06-24,"B",4
2023-06-24,"G",4
2023-06-24,"D",4
2023-06-24,"F",4
2023-06-25,"≥A",4
2023-06-25,"D",4
2023-06-25,"C",4
2023-06-25,"≥A",4
2023-06-25,"C",4
2023-06-25,"≥A",4
2023-06-25,"C",4
2023-06-25,"≥A",4
2023-06-25,"B",4
2023-06-25,"B",4
2023-06-25,"≥A",4
2023-06-25,"D",4
2023-06-25,"B",4
2023-06-25,"C",4
2023-06-25,"C",4
2023-06-25,"B",4
2023-06-25,"D",4
2023-06-25,"B",4
2023-06-25,"≥A",4
2023-06-25,"E",4
2023-06-25,"C",4
2023-06-25,"C",4
2023-06-25,"C",4
2023-06-25,"D",4
2023-06-25,"D",4
2023-06-25,"C",4
2023-06-25,"B",4
2023-06-25,"≥A",4
2023-06-25,"C",4
2023-06-25,"≥A",4
2023-06-25,"C",4
2023-06-25,"≥A",4
2023-06-25,"C",4
2023-06-25,"G",4
2023-06-25,"C",4
2023-06-25,"C",4
2023-06-25,"C",4
2023-06-25,"≥A",4
2023-06-25,"D",4
2023-06-25,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"F",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"E",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"E",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"E",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"F",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"E",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"G",4
2023-06-26,"D",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"E",4
2023-06-26,"E",4
2023-06-26,"D",4
2023-06-26,"B",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"E",4
2023-06-26,"B",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"B",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"G",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"G",4
2023-06-26,"C",4
2023-06-26,"G",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"F",4
2023-06-26,"C",4
2023-06-26,"F",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"E",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"B",4
2023-06-26,"G",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"F",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"E",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"E",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"D",4
2023-06-26,"D",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"E",4
2023-06-26,"E",4
2023-06-26,"D",4
2023-06-26,"≥A",4
2023-06-26,"≥A",4
2023-06-26,"D",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"≥A",4
2023-06-26,"E",4
2023-06-26,"F",4
2023-06-26,"C",4
2023-06-26,"B",4
2023-06-26,"G",4
2023-06-26,"≥A",4
2023-06-26,"B",4
2023-06-26,"≥A",4
2023-06-26,"C",4
2023-06-26,"C",4
2023-06-26,"D",4
2023-06-27,"≥A",4
2023-06-27,"≥A",4
2023-06-27,"≥A",4
2023-06-27,"≥A",4
2023-06-27,"E",4
2023-06-27,"≥A",4
2023-06-27,"B",4
2023-06-27,"F",4
2023-06-27,"≥A",4
2023-06-27,"C",4
2023-06-27,"D",4
2023-06-27,"≥A",4
2023-06-27,"F",4
2023-06-27,"D",4
2023-06-27,"B",4
2023-06-27,"C",4
2023-06-27,"C",4
2023-06-27,"C",4
2023-06-27,"G",4
2023-06-27,"C",4
2023-06-27,"≥A",4
2023-06-27,"B",4
2023-06-27,"D",4
2023-06-27,"C",4
2023-06-27,"B",4
2023-06-27,"C",4
2023-06-27,"B",4
2023-06-27,"B",4
2023-06-27,"C",4
2023-06-27,"D",4
2023-06-27,"C",4
2023-06-27,"≥A",4
2023-06-27,"≥A",4
2023-06-27,"≥A",4
2023-06-27,"≥A",4
2023-06-27,"C",4
2023-06-27,"C",4
2023-06-27,"B",4
2023-06-27,"C",4
2023-06-27,"≥A",4
2023-06-27,"≥A",4
